query,query_group,mode,rank,image_id,score,file_path,photo_url,ai_description,keywords,brightness,contrast,saturation,warmth,detected_objects,weak_relevance,keyword_filter,rerank
person in street photography,combined,qdrant_keyword_secondary,4,o0SJlx_Y1mY,0.26254092975659377,data\unsplash-lite\images\o0SJlx_Y1mY.jpg,https://unsplash.com/photos/o0SJlx_Y1mY,person in black leather boots standing on brown and black concrete floor,"[""ankle"", ""apparel"", ""architecture"", ""artpiece"", ""asphalt"", ""bowl"", ""building"", ""buildings"", ""cars"", ""cinematic"", ""city"", ""clothing"", ""creative"", ""dope"", ""drain"", ""film"", ""footwear"", ""hole"", ""human"", ""italy"", ""light"", ""manhole"", ""metropolis"", ""mikitayo"", ""milan"", ""money"", ""pants"", ""person"", ""puddle"", ""sewer"", ""shoe"", ""shots"", ""street"", ""street photography"", ""tarmac"", ""town"", ""travel"", ""urban"", ""walk"", ""wallpaper""]",0.32443047050198376,0.20157961883230824,0.3918231547567707,0.4703964829150135,[],2,street,False
person in street photography,combined,qdrant_keyword_secondary,5,_Yv4x4E9Iec,0.26235361736589485,data\unsplash-lite\images\_Yv4x4E9Iec.jpg,https://unsplash.com/photos/_Yv4x4E9Iec,man wearing suit standing near gray post during daytime,"[""architecture"", ""bench"", ""birds eye view"", ""building"", ""city"", ""concrete"", ""construction"", ""corner"", ""dresden"", ""from above"", ""germany"", ""high rise"", ""light"", ""male"", ""man"", ""path"", ""pavement"", ""post"", ""reflection"", ""scaffolding"", ""shadow"", ""sign"", ""sky"", ""smoke"", ""snapshot"", ""street"", ""tile"", ""town"", ""trail"", ""tree"", ""trees"", ""urban"", ""urban area"", ""waiting"", ""wall""]",0.5202166125797827,0.2821152983478655,0.09168420896584441,0.520276808945719,[],2,street,False
person in street photography,combined,qdrant_keyword_secondary,6,vHUMae-4w-I,0.2610512695270616,data\unsplash-lite\images\vHUMae-4w-I.jpg,https://unsplash.com/photos/vHUMae-4w-I,white bus on road during night time,"[""architecture"", ""asphalt"", ""automobile"", ""building"", ""bus"", ""bus stop"", ""canon"", ""canon6d"", ""car"", ""car wash"", ""city"", ""cityscape"", ""cold"", ""depth"", ""double decker bus"", ""downtown"", ""fire truck"", ""fireman"", ""flare"", ""headlight"", ""human"", ""light"", ""lighting"", ""metropolis"", ""metropolitan"", ""night"", ""nightlife"", ""pedestrian"", ""people"", ""person"", ""road"", ""sigma"", ""sigma35mm"", ""sky"", ""snow"", ""snowstorm"", ""stage"", ""street"", ""tarmac"", ""tour bus"", ""tower"", ""town"", ""transportation"", ""truck"", ""urban"", ""vehicle"", ""winter""]",0.2440960813036152,0.19813497745227973,0.32636127546721816,0.45749958113128064,[],2,street,False
person in street photography,combined,qdrant_keyword_secondary,7,xpLNPVL3IJA,0.2595781497369505,data\unsplash-lite\images\xpLNPVL3IJA.jpg,https://unsplash.com/photos/xpLNPVL3IJA,person standing on snow covered road during winter night,"[""35mm"", ""architecture"", ""asphalt"", ""blizzard"", ""blue"", ""building"", ""canon"", ""city"", ""countryside"", ""downtown"", ""dramatic"", ""flare"", ""headlight"", ""high rise"", ""human"", ""ice"", ""intersection"", ""landscape"", ""light"", ""lighting"", ""metro"", ""metropolis"", ""minnesota"", ""moody"", ""nature"", ""neighborhood"", ""night"", ""office building"", ""outdoors"", ""pedestrian"", ""person"", ""rail"", ""road"", ""rural"", ""scenery"", ""shelter"", ""sigma"", ""snow"", ""spire"", ""steeple"", ""storm"", ""street"", ""street photography"", ""tarmac"", ""tower"", ""town"", ""train"", ""urban"", ""weather"", ""winter""]",0.329088410022212,0.2163820535368339,0.45254955815333947,0.4239296468098958,[],2,street,False
person in street photography,combined,qdrant_keyword_secondary,8,uHsQou9tWTQ,0.25921265276413635,data\unsplash-lite\images\uHsQou9tWTQ.jpg,https://unsplash.com/photos/uHsQou9tWTQ,grayscale photo of empty street between buildings,"[""alley"", ""alleyway"", ""asphalt"", ""automobile"", ""building"", ""car"", ""city"", ""metropolis"", ""puddle"", ""road"", ""street"", ""tarmac"", ""town"", ""transportation"", ""urban"", ""vehicle""]",0.26264890782973344,0.1835535290763827,0.4251859876844618,0.45285997079088797,[],1,street,False
person in street photography,combined,qdrant_keyword_secondary,9,NDrS9cYXCAk,0.257693908418527,data\unsplash-lite\images\NDrS9cYXCAk.jpg,https://unsplash.com/photos/NDrS9cYXCAk,man smoking across building,"[""apparel"", ""blizzard"", ""clothing"", ""coat"", ""human"", ""ice"", ""jacket"", ""nature"", ""outdoors"", ""person"", ""smoke"", ""smoking"", ""snow"", ""storm"", ""street"", ""weather"", ""white"", ""winter""]",0.5144174711185644,0.24925639682654785,0.13954694039531018,0.5195154610638115,[],2,street,False
person in street photography,combined,qdrant_keyword_secondary,10,iRuwarRjap8,0.25755672296387394,data\unsplash-lite\images\iRuwarRjap8.jpg,https://unsplash.com/photos/iRuwarRjap8,person crossing on road during night time,"[""asphalt"", ""automobile"", ""basketball"", ""basketball court"", ""building"", ""car"", ""city"", ""concert"", ""crowd"", ""dance pose"", ""duel"", ""flare"", ""flooring"", ""fog"", ""grand theft auto"", ""headlight"", ""human"", ""intersection"", ""led"", ""leisure activities"", ""light"", ""lighting"", ""musical instrument"", ""musician"", ""nature"", ""outdoors"", ""path"", ""pedestrian"", ""people"", ""person"", ""road"", ""rock concert"", ""smog"", ""smoke"", ""sport"", ""sports"", ""spotlight"", ""stage"", ""street"", ""tarmac"", ""team"", ""team sport"", ""town"", ""transportation"", ""urban"", ""vehicle"", ""weather"", ""zebra crossing""]",0.16316407646229064,0.153372244596318,0.516820620867162,0.4636244530771293,[],2,street,False
car at night,combined,qdrant_semantic,1,pl1Pp-mDzfw,0.3233258304089526,data\unsplash-lite\images\pl1Pp-mDzfw.jpg,https://unsplash.com/photos/pl1Pp-mDzfw,vehicle on road,"[""asphalt"", ""automobile"", ""car"", ""crowd"", ""flare"", ""fog"", ""freeway"", ""laser"", ""led"", ""light"", ""lighting"", ""nature"", ""road"", ""spotlight"", ""stage"", ""tarmac"", ""transportation"", ""vehicle""]",0.14975693646599264,0.14532005837558687,0.448731176837597,0.47098030638850596,[],2,,False
car at night,combined,qdrant_semantic,2,fsBOigltAQc,0.32180152155366676,data\unsplash-lite\images\fsBOigltAQc.jpg,https://unsplash.com/photos/fsBOigltAQc,white car in the middle of forest during night time,"[""alloy wheel"", ""astronomy"", ""automobile"", ""camping"", ""car"", ""car wheel"", ""coupe"", ""forest"", ""galaxy"", ""leisure activities"", ""light"", ""machine"", ""mountain tent"", ""nature"", ""night"", ""night photography"", ""night sky"", ""nightsky"", ""oregon"", ""outdoors"", ""outer space"", ""pnw"", ""sony"", ""space"", ""spoke"", ""sports car"", ""starry sky"", ""stars"", ""subaru"", ""tent"", ""tire"", ""transportation"", ""universe"", ""usa"", ""vehicle"", ""wheel""]",0.14742615942861517,0.09168393148727408,0.5754571772556678,0.40829906987208947,[],2,,False
car at night,combined,qdrant_semantic,3,OSbw1oA6Mjo,0.3212871436253113,data\unsplash-lite\images\OSbw1oA6Mjo.jpg,https://unsplash.com/photos/OSbw1oA6Mjo,empty road with blacklight,"[""asphalt"", ""automobile"", ""car"", ""fashion"", ""gas station"", ""indoors"", ""interior design"", ""lamp post"", ""led"", ""light"", ""lighting"", ""machine"", ""night life"", ""premiere"", ""pump"", ""red carpet"", ""red carpet premiere"", ""road"", ""spotlight"", ""tarmac"", ""transportation"", ""vehicle""]",0.09392377068014705,0.11565782223797132,0.4829691967933007,0.484789879493464,[],2,,False
car at night,combined,qdrant_semantic,4,WquLr1q8pUw,0.31404875166106755,data\unsplash-lite\images\WquLr1q8pUw.jpg,https://unsplash.com/photos/WquLr1q8pUw,lighted gasoline station,"[""gas pump"", ""gas station"", ""lighting"", ""machine"", ""night life"", ""petrol"", ""pump""]",0.08602308884165645,0.10165890263027468,0.347360329222835,0.5053501802332261,[],1,,False
car at night,combined,qdrant_semantic,5,0M7Z6WTi-1M,0.3115162081043967,data\unsplash-lite\images\0M7Z6WTi-1M.jpg,https://unsplash.com/photos/0M7Z6WTi-1M,white vehicle near trees,"[""adventure"", ""astronomy"", ""automobile"", ""balkan campers"", ""building"", ""camping"", ""car"", ""car wheel"", ""countryside"", ""field"", ""grassland"", ""jeep"", ""jungle"", ""land"", ""landscape"", ""leisure activities"", ""machine"", ""milky way"", ""mountain"", ""mountain tent"", ""nature"", ""nebula"", ""night"", ""offroad"", ""outdoors"", ""outer space"", ""plant"", ""road trip"", ""rural"", ""scenery"", ""shelter"", ""sky"", ""space"", ""starry sky"", ""suv"", ""tent"", ""tire"", ""transportation"", ""tree"", ""truck"", ""universe"", ""vanlife"", ""vegetation"", ""vehicle"", ""wheel"", ""wilderness""]",0.16206802667356004,0.1283638154467859,0.21802655388327205,0.49751580930223654,[],2,,False
car at night,combined,qdrant_semantic,6,l2EfYTbFilA,0.30989853859003613,data\unsplash-lite\images\l2EfYTbFilA.jpg,https://unsplash.com/photos/l2EfYTbFilA,red and white store signage during night time,"[""background"", ""contrast"", ""fog"", ""fuel"", ""gas"", ""gas pump"", ""gas station"", ""gasstation"", ""lettering"", ""lighting"", ""machine"", ""mist"", ""moody"", ""neon"", ""neon sign"", ""night"", ""nighttime"", ""petrol"", ""pump"", ""red"", ""shadows"", ""sign"", ""signage"", ""wallpaper"", ""white""]",0.04054066328814254,0.07856921766745772,0.4695412433400203,0.5070474954970987,[],1,,False
car at night,combined,qdrant_semantic,7,NzU9rrmaBu4,0.3053383480834705,data\unsplash-lite\images\NzU9rrmaBu4.jpg,https://unsplash.com/photos/NzU9rrmaBu4,silhouette photography of trees under starry night sky,"[""animal"", ""astrology"", ""astronomy"", ""aurora"", ""bird"", ""camping"", ""copper mountain"", ""ice"", ""jungle"", ""land"", ""landscape"", ""leisure activities"", ""long exposure"", ""milky way"", ""milky way galaxy"", ""moon"", ""mountain"", ""mountain tent"", ""nature"", ""nature photography"", ""nebula"", ""night"", ""night photography"", ""ocean"", ""outdoors"", ""outer space"", ""pipeline park"", ""plant"", ""scenery"", ""sea"", ""ski resort"", ""sky"", ""snow"", ""space"", ""star photography"", ""starry sky"", ""summer snow"", ""tent"", ""terrain park"", ""tree"", ""universe"", ""vegetation"", ""water"", ""wilderness"", ""woodward""]",0.20370160884866767,0.09141820695297802,0.10753168304581448,0.5121888158308195,[],1,,False
car at night,combined,qdrant_semantic,8,-xR3CRfkgwI,0.30418524542382597,data\unsplash-lite\images\-xR3CRfkgwI.jpg,https://unsplash.com/photos/-xR3CRfkgwI,sun light in the dark,"[""architecture"", ""art"", ""artpiece"", ""astronomy"", ""blue"", ""building"", ""cinematic"", ""city"", ""creative"", ""design"", ""details"", ""dreamy"", ""eruption"", ""flare"", ""fog"", ""gray"", ""headlight"", ""lava"", ""light"", ""lighting"", ""lights"", ""long exposure"", ""milan"", ""moody"", ""moon"", ""mountain"", ""mountain range"", ""nature"", ""night"", ""night photography"", ""ocean"", ""outdoors"", ""outer space"", ""peak"", ""promontory"", ""red"", ""sea"", ""space"", ""tower"", ""traffic light"", ""tram"", ""tunnel"", ""universe"", ""volcano"", ""wallpaper"", ""water"", ""weather""]",0.08883749768624898,0.0679190263906195,0.4324667936836193,0.4777327444039139,[],1,,False
car at night,combined,qdrant_semantic,9,a0dGKKDQUQ8,0.30298059412311584,data\unsplash-lite\images\a0dGKKDQUQ8.jpg,https://unsplash.com/photos/a0dGKKDQUQ8,white and blue gas station at night,"[""building"", ""city"", ""computer"", ""condo"", ""downtown"", ""electronics"", ""gas pump"", ""gas station"", ""housing"", ""light"", ""lighting"", ""machine"", ""metropolis"", ""night life"", ""pc"", ""petrol"", ""pump"", ""road"", ""street"", ""street photography"", ""town"", ""urban""]",0.1771832413317233,0.20965488539512256,0.35570302167787937,0.47778779927476855,[],1,,False
car at night,combined,qdrant_semantic,10,hPbMO39Qcec,0.2991176110108069,data\unsplash-lite\images\hPbMO39Qcec.jpg,https://unsplash.com/photos/hPbMO39Qcec,man in black sunglasses on blue smoke,"[""aircraft"", ""astronomy"", ""aurora"", ""azure sky"", ""backgrounds"", ""car"", ""f-pace"", ""flare"", ""fog"", ""fpace"", ""horizon"", ""hurricane"", ""jaguar"", ""lagoon"", ""lake"", ""land"", ""light"", ""mood"", ""moon"", ""nature"", ""night"", ""ocean"", ""outdoors"", ""outer space"", ""sand"", ""scenery"", ""sea"", ""sky"", ""smoke"", ""snow"", ""space"", ""spaceship"", ""sphere"", ""storm"", ""sun"", ""tornado"", ""transportation"", ""universe"", ""vehicle"", ""wallpapers"", ""water"", ""weather"", ""windshield""]",0.1959102755278544,0.1714881609406297,0.9198193718405331,0.3550010182499106,[],2,,False
car at night,combined,qdrant_keyword_primary,1,pl1Pp-mDzfw,0.3233258304089526,data\unsplash-lite\images\pl1Pp-mDzfw.jpg,https://unsplash.com/photos/pl1Pp-mDzfw,vehicle on road,"[""asphalt"", ""automobile"", ""car"", ""crowd"", ""flare"", ""fog"", ""freeway"", ""laser"", ""led"", ""light"", ""lighting"", ""nature"", ""road"", ""spotlight"", ""stage"", ""tarmac"", ""transportation"", ""vehicle""]",0.14975693646599264,0.14532005837558687,0.448731176837597,0.47098030638850596,[],2,car,False
car at night,combined,qdrant_keyword_primary,2,fsBOigltAQc,0.32180152155366676,data\unsplash-lite\images\fsBOigltAQc.jpg,https://unsplash.com/photos/fsBOigltAQc,white car in the middle of forest during night time,"[""alloy wheel"", ""astronomy"", ""automobile"", ""camping"", ""car"", ""car wheel"", ""coupe"", ""forest"", ""galaxy"", ""leisure activities"", ""light"", ""machine"", ""mountain tent"", ""nature"", ""night"", ""night photography"", ""night sky"", ""nightsky"", ""oregon"", ""outdoors"", ""outer space"", ""pnw"", ""sony"", ""space"", ""spoke"", ""sports car"", ""starry sky"", ""stars"", ""subaru"", ""tent"", ""tire"", ""transportation"", ""universe"", ""usa"", ""vehicle"", ""wheel""]",0.14742615942861517,0.09168393148727408,0.5754571772556678,0.40829906987208947,[],2,car,False
car at night,combined,qdrant_keyword_primary,3,OSbw1oA6Mjo,0.3212871436253113,data\unsplash-lite\images\OSbw1oA6Mjo.jpg,https://unsplash.com/photos/OSbw1oA6Mjo,empty road with blacklight,"[""asphalt"", ""automobile"", ""car"", ""fashion"", ""gas station"", ""indoors"", ""interior design"", ""lamp post"", ""led"", ""light"", ""lighting"", ""machine"", ""night life"", ""premiere"", ""pump"", ""red carpet"", ""red carpet premiere"", ""road"", ""spotlight"", ""tarmac"", ""transportation"", ""vehicle""]",0.09392377068014705,0.11565782223797132,0.4829691967933007,0.484789879493464,[],2,car,False
car at night,combined,qdrant_keyword_primary,4,0M7Z6WTi-1M,0.3115162081043967,data\unsplash-lite\images\0M7Z6WTi-1M.jpg,https://unsplash.com/photos/0M7Z6WTi-1M,white vehicle near trees,"[""adventure"", ""astronomy"", ""automobile"", ""balkan campers"", ""building"", ""camping"", ""car"", ""car wheel"", ""countryside"", ""field"", ""grassland"", ""jeep"", ""jungle"", ""land"", ""landscape"", ""leisure activities"", ""machine"", ""milky way"", ""mountain"", ""mountain tent"", ""nature"", ""nebula"", ""night"", ""offroad"", ""outdoors"", ""outer space"", ""plant"", ""road trip"", ""rural"", ""scenery"", ""shelter"", ""sky"", ""space"", ""starry sky"", ""suv"", ""tent"", ""tire"", ""transportation"", ""tree"", ""truck"", ""universe"", ""vanlife"", ""vegetation"", ""vehicle"", ""wheel"", ""wilderness""]",0.16206802667356004,0.1283638154467859,0.21802655388327205,0.49751580930223654,[],2,car,False
car at night,combined,qdrant_keyword_primary,5,hPbMO39Qcec,0.2991176110108069,data\unsplash-lite\images\hPbMO39Qcec.jpg,https://unsplash.com/photos/hPbMO39Qcec,man in black sunglasses on blue smoke,"[""aircraft"", ""astronomy"", ""aurora"", ""azure sky"", ""backgrounds"", ""car"", ""f-pace"", ""flare"", ""fog"", ""fpace"", ""horizon"", ""hurricane"", ""jaguar"", ""lagoon"", ""lake"", ""land"", ""light"", ""mood"", ""moon"", ""nature"", ""night"", ""ocean"", ""outdoors"", ""outer space"", ""sand"", ""scenery"", ""sea"", ""sky"", ""smoke"", ""snow"", ""space"", ""spaceship"", ""sphere"", ""storm"", ""sun"", ""tornado"", ""transportation"", ""universe"", ""vehicle"", ""wallpapers"", ""water"", ""weather"", ""windshield""]",0.1959102755278544,0.1714881609406297,0.9198193718405331,0.3550010182499106,[],2,car,False
car at night,combined,qdrant_keyword_primary,6,5rL7XPj-13I,0.2963463763828011,data\unsplash-lite\images\5rL7XPj-13I.jpg,https://unsplash.com/photos/5rL7XPj-13I,grey SUV parked on side of road under starry night sky,"[""astronomy"", ""aurora"", ""automobile"", ""car"", ""car wheel"", ""coupe"", ""flare"", ""jeep"", ""landscape"", ""light"", ""machine"", ""milky way"", ""nature"", ""nebula"", ""night"", ""offroad"", ""outdoors"", ""outer space"", ""pickup truck"", ""roof rack"", ""sky"", ""space"", ""sports car"", ""starry sky"", ""suv"", ""tire"", ""transportation"", ""truck"", ""universe"", ""vehicle"", ""wheel""]",0.24738842109424414,0.15985520418497004,0.32208508082485193,0.459787996485251,[],2,car,False
car at night,combined,qdrant_keyword_primary,7,vHUMae-4w-I,0.29534323036164545,data\unsplash-lite\images\vHUMae-4w-I.jpg,https://unsplash.com/photos/vHUMae-4w-I,white bus on road during night time,"[""architecture"", ""asphalt"", ""automobile"", ""building"", ""bus"", ""bus stop"", ""canon"", ""canon6d"", ""car"", ""car wash"", ""city"", ""cityscape"", ""cold"", ""depth"", ""double decker bus"", ""downtown"", ""fire truck"", ""fireman"", ""flare"", ""headlight"", ""human"", ""light"", ""lighting"", ""metropolis"", ""metropolitan"", ""night"", ""nightlife"", ""pedestrian"", ""people"", ""person"", ""road"", ""sigma"", ""sigma35mm"", ""sky"", ""snow"", ""snowstorm"", ""stage"", ""street"", ""tarmac"", ""tour bus"", ""tower"", ""town"", ""transportation"", ""truck"", ""urban"", ""vehicle"", ""winter""]",0.2440960813036152,0.19813497745227973,0.32636127546721816,0.45749958113128064,[],2,car,False
