query,query_group,mode,rank,image_id,file_path,visual_relevance,visual_notes,visible_main_object,style_match,failure_reason,weak_relevance,ai_description,keywords
person in street photography,combined,qdrant_keyword_secondary,4,o0SJlx_Y1mY,data\unsplash-lite\images\o0SJlx_Y1mY.jpg,1,Partial visual match. The street keyword preserves urban scenes but sometimes returns streets where the person is small or absent.,person,partial,partial_match,2,person in black leather boots standing on brown and black concrete floor,"[""ankle"", ""apparel"", ""architecture"", ""artpiece"", ""asphalt"", ""bowl"", ""building"", ""buildings"", ""cars"", ""cinematic"", ""city"", ""clothing"", ""creative"", ""dope"", ""drain"", ""film"", ""footwear"", ""hole"", ""human"", ""italy"", ""light"", ""manhole"", ""metropolis"", ""mikitayo"", ""milan"", ""money"", ""pants"", ""person"", ""puddle"", ""sewer"", ""shoe"", ""shots"", ""street"", ""street photography"", ""tarmac"", ""town"", ""travel"", ""urban"", ""walk"", ""wallpaper""]"
person in street photography,combined,qdrant_keyword_secondary,5,_Yv4x4E9Iec,data\unsplash-lite\images\_Yv4x4E9Iec.jpg,2,Full visual match. The street keyword preserves urban scenes but sometimes returns streets where the person is small or absent.,person,yes,good_match,2,man wearing suit standing near gray post during daytime,"[""architecture"", ""bench"", ""birds eye view"", ""building"", ""city"", ""concrete"", ""construction"", ""corner"", ""dresden"", ""from above"", ""germany"", ""high rise"", ""light"", ""male"", ""man"", ""path"", ""pavement"", ""post"", ""reflection"", ""scaffolding"", ""shadow"", ""sign"", ""sky"", ""smoke"", ""snapshot"", ""street"", ""tile"", ""town"", ""trail"", ""tree"", ""trees"", ""urban"", ""urban area"", ""waiting"", ""wall""]"
person in street photography,combined,qdrant_keyword_secondary,6,vHUMae-4w-I,data\unsplash-lite\images\vHUMae-4w-I.jpg,1,Partial visual match. The street keyword preserves urban scenes but sometimes returns streets where the person is small or absent.,person,partial,partial_match,2,white bus on road during night time,"[""architecture"", ""asphalt"", ""automobile"", ""building"", ""bus"", ""bus stop"", ""canon"", ""canon6d"", ""car"", ""car wash"", ""city"", ""cityscape"", ""cold"", ""depth"", ""double decker bus"", ""downtown"", ""fire truck"", ""fireman"", ""flare"", ""headlight"", ""human"", ""light"", ""lighting"", ""metropolis"", ""metropolitan"", ""night"", ""nightlife"", ""pedestrian"", ""people"", ""person"", ""road"", ""sigma"", ""sigma35mm"", ""sky"", ""snow"", ""snowstorm"", ""stage"", ""street"", ""tarmac"", ""tour bus"", ""tower"", ""town"", ""transportation"", ""truck"", ""urban"", ""vehicle"", ""winter""]"
person in street photography,combined,qdrant_keyword_secondary,7,xpLNPVL3IJA,data\unsplash-lite\images\xpLNPVL3IJA.jpg,2,Full visual match. The street keyword preserves urban scenes but sometimes returns streets where the person is small or absent.,person,yes,good_match,2,person standing on snow covered road during winter night,"[""35mm"", ""architecture"", ""asphalt"", ""blizzard"", ""blue"", ""building"", ""canon"", ""city"", ""countryside"", ""downtown"", ""dramatic"", ""flare"", ""headlight"", ""high rise"", ""human"", ""ice"", ""intersection"", ""landscape"", ""light"", ""lighting"", ""metro"", ""metropolis"", ""minnesota"", ""moody"", ""nature"", ""neighborhood"", ""night"", ""office building"", ""outdoors"", ""pedestrian"", ""person"", ""rail"", ""road"", ""rural"", ""scenery"", ""shelter"", ""sigma"", ""snow"", ""spire"", ""steeple"", ""storm"", ""street"", ""street photography"", ""tarmac"", ""tower"", ""town"", ""train"", ""urban"", ""weather"", ""winter""]"
person in street photography,combined,qdrant_keyword_secondary,8,uHsQou9tWTQ,data\unsplash-lite\images\uHsQou9tWTQ.jpg,1,Partial visual match. The street keyword preserves urban scenes but sometimes returns streets where the person is small or absent.,person,partial,partial_match,1,grayscale photo of empty street between buildings,"[""alley"", ""alleyway"", ""asphalt"", ""automobile"", ""building"", ""car"", ""city"", ""metropolis"", ""puddle"", ""road"", ""street"", ""tarmac"", ""town"", ""transportation"", ""urban"", ""vehicle""]"
person in street photography,combined,qdrant_keyword_secondary,9,NDrS9cYXCAk,data\unsplash-lite\images\NDrS9cYXCAk.jpg,2,Full visual match. The street keyword preserves urban scenes but sometimes returns streets where the person is small or absent.,person,yes,good_match,2,man smoking across building,"[""apparel"", ""blizzard"", ""clothing"", ""coat"", ""human"", ""ice"", ""jacket"", ""nature"", ""outdoors"", ""person"", ""smoke"", ""smoking"", ""snow"", ""storm"", ""street"", ""weather"", ""white"", ""winter""]"
person in street photography,combined,qdrant_keyword_secondary,10,iRuwarRjap8,data\unsplash-lite\images\iRuwarRjap8.jpg,2,Full visual match. The street keyword preserves urban scenes but sometimes returns streets where the person is small or absent.,person,yes,good_match,2,person crossing on road during night time,"[""asphalt"", ""automobile"", ""basketball"", ""basketball court"", ""building"", ""car"", ""city"", ""concert"", ""crowd"", ""dance pose"", ""duel"", ""flare"", ""flooring"", ""fog"", ""grand theft auto"", ""headlight"", ""human"", ""intersection"", ""led"", ""leisure activities"", ""light"", ""lighting"", ""musical instrument"", ""musician"", ""nature"", ""outdoors"", ""path"", ""pedestrian"", ""people"", ""person"", ""road"", ""rock concert"", ""smog"", ""smoke"", ""sport"", ""sports"", ""spotlight"", ""stage"", ""street"", ""tarmac"", ""team"", ""team sport"", ""town"", ""transportation"", ""urban"", ""vehicle"", ""weather"", ""zebra crossing""]"
car at night,combined,qdrant_semantic,1,pl1Pp-mDzfw,data\unsplash-lite\images\pl1Pp-mDzfw.jpg,2,"Full visual match. Strong night atmosphere, but some results are gas stations, roads, or lights without a clear central car.",car,yes,good_match,2,vehicle on road,"[""asphalt"", ""automobile"", ""car"", ""crowd"", ""flare"", ""fog"", ""freeway"", ""laser"", ""led"", ""light"", ""lighting"", ""nature"", ""road"", ""spotlight"", ""stage"", ""tarmac"", ""transportation"", ""vehicle""]"
car at night,combined,qdrant_semantic,2,fsBOigltAQc,data\unsplash-lite\images\fsBOigltAQc.jpg,2,"Full visual match. Strong night atmosphere, but some results are gas stations, roads, or lights without a clear central car.",car,yes,good_match,2,white car in the middle of forest during night time,"[""alloy wheel"", ""astronomy"", ""automobile"", ""camping"", ""car"", ""car wheel"", ""coupe"", ""forest"", ""galaxy"", ""leisure activities"", ""light"", ""machine"", ""mountain tent"", ""nature"", ""night"", ""night photography"", ""night sky"", ""nightsky"", ""oregon"", ""outdoors"", ""outer space"", ""pnw"", ""sony"", ""space"", ""spoke"", ""sports car"", ""starry sky"", ""stars"", ""subaru"", ""tent"", ""tire"", ""transportation"", ""universe"", ""usa"", ""vehicle"", ""wheel""]"
car at night,combined,qdrant_semantic,3,OSbw1oA6Mjo,data\unsplash-lite\images\OSbw1oA6Mjo.jpg,2,"Full visual match. Strong night atmosphere, but some results are gas stations, roads, or lights without a clear central car.",car,yes,good_match,2,empty road with blacklight,"[""asphalt"", ""automobile"", ""car"", ""fashion"", ""gas station"", ""indoors"", ""interior design"", ""lamp post"", ""led"", ""light"", ""lighting"", ""machine"", ""night life"", ""premiere"", ""pump"", ""red carpet"", ""red carpet premiere"", ""road"", ""spotlight"", ""tarmac"", ""transportation"", ""vehicle""]"
car at night,combined,qdrant_semantic,4,WquLr1q8pUw,data\unsplash-lite\images\WquLr1q8pUw.jpg,1,"Partial visual match. Strong night atmosphere, but some results are gas stations, roads, or lights without a clear central car.",car,partial,partial_match,1,lighted gasoline station,"[""gas pump"", ""gas station"", ""lighting"", ""machine"", ""night life"", ""petrol"", ""pump""]"
car at night,combined,qdrant_semantic,5,0M7Z6WTi-1M,data\unsplash-lite\images\0M7Z6WTi-1M.jpg,2,"Full visual match. Strong night atmosphere, but some results are gas stations, roads, or lights without a clear central car.",car,yes,good_match,2,white vehicle near trees,"[""adventure"", ""astronomy"", ""automobile"", ""balkan campers"", ""building"", ""camping"", ""car"", ""car wheel"", ""countryside"", ""field"", ""grassland"", ""jeep"", ""jungle"", ""land"", ""landscape"", ""leisure activities"", ""machine"", ""milky way"", ""mountain"", ""mountain tent"", ""nature"", ""nebula"", ""night"", ""offroad"", ""outdoors"", ""outer space"", ""plant"", ""road trip"", ""rural"", ""scenery"", ""shelter"", ""sky"", ""space"", ""starry sky"", ""suv"", ""tent"", ""tire"", ""transportation"", ""tree"", ""truck"", ""universe"", ""vanlife"", ""vegetation"", ""vehicle"", ""wheel"", ""wilderness""]"
car at night,combined,qdrant_semantic,6,l2EfYTbFilA,data\unsplash-lite\images\l2EfYTbFilA.jpg,1,"Partial visual match. Strong night atmosphere, but some results are gas stations, roads, or lights without a clear central car.",car,partial,partial_match,1,red and white store signage during night time,"[""background"", ""contrast"", ""fog"", ""fuel"", ""gas"", ""gas pump"", ""gas station"", ""gasstation"", ""lettering"", ""lighting"", ""machine"", ""mist"", ""moody"", ""neon"", ""neon sign"", ""night"", ""nighttime"", ""petrol"", ""pump"", ""red"", ""shadows"", ""sign"", ""signage"", ""wallpaper"", ""white""]"
car at night,combined,qdrant_semantic,7,NzU9rrmaBu4,data\unsplash-lite\images\NzU9rrmaBu4.jpg,1,"Partial visual match. Strong night atmosphere, but some results are gas stations, roads, or lights without a clear central car.",car,partial,partial_match,1,silhouette photography of trees under starry night sky,"[""animal"", ""astrology"", ""astronomy"", ""aurora"", ""bird"", ""camping"", ""copper mountain"", ""ice"", ""jungle"", ""land"", ""landscape"", ""leisure activities"", ""long exposure"", ""milky way"", ""milky way galaxy"", ""moon"", ""mountain"", ""mountain tent"", ""nature"", ""nature photography"", ""nebula"", ""night"", ""night photography"", ""ocean"", ""outdoors"", ""outer space"", ""pipeline park"", ""plant"", ""scenery"", ""sea"", ""ski resort"", ""sky"", ""snow"", ""space"", ""star photography"", ""starry sky"", ""summer snow"", ""tent"", ""terrain park"", ""tree"", ""universe"", ""vegetation"", ""water"", ""wilderness"", ""woodward""]"
car at night,combined,qdrant_semantic,8,-xR3CRfkgwI,data\unsplash-lite\images\-xR3CRfkgwI.jpg,1,"Partial visual match. Strong night atmosphere, but some results are gas stations, roads, or lights without a clear central car.",car,partial,partial_match,1,sun light in the dark,"[""architecture"", ""art"", ""artpiece"", ""astronomy"", ""blue"", ""building"", ""cinematic"", ""city"", ""creative"", ""design"", ""details"", ""dreamy"", ""eruption"", ""flare"", ""fog"", ""gray"", ""headlight"", ""lava"", ""light"", ""lighting"", ""lights"", ""long exposure"", ""milan"", ""moody"", ""moon"", ""mountain"", ""mountain range"", ""nature"", ""night"", ""night photography"", ""ocean"", ""outdoors"", ""outer space"", ""peak"", ""promontory"", ""red"", ""sea"", ""space"", ""tower"", ""traffic light"", ""tram"", ""tunnel"", ""universe"", ""volcano"", ""wallpaper"", ""water"", ""weather""]"
car at night,combined,qdrant_semantic,9,a0dGKKDQUQ8,data\unsplash-lite\images\a0dGKKDQUQ8.jpg,1,"Partial visual match. Strong night atmosphere, but some results are gas stations, roads, or lights without a clear central car.",car,partial,partial_match,1,white and blue gas station at night,"[""building"", ""city"", ""computer"", ""condo"", ""downtown"", ""electronics"", ""gas pump"", ""gas station"", ""housing"", ""light"", ""lighting"", ""machine"", ""metropolis"", ""night life"", ""pc"", ""petrol"", ""pump"", ""road"", ""street"", ""street photography"", ""town"", ""urban""]"
car at night,combined,qdrant_semantic,10,hPbMO39Qcec,data\unsplash-lite\images\hPbMO39Qcec.jpg,2,"Full visual match. Strong night atmosphere, but some results are gas stations, roads, or lights without a clear central car.",car,yes,good_match,2,man in black sunglasses on blue smoke,"[""aircraft"", ""astronomy"", ""aurora"", ""azure sky"", ""backgrounds"", ""car"", ""f-pace"", ""flare"", ""fog"", ""fpace"", ""horizon"", ""hurricane"", ""jaguar"", ""lagoon"", ""lake"", ""land"", ""light"", ""mood"", ""moon"", ""nature"", ""night"", ""ocean"", ""outdoors"", ""outer space"", ""sand"", ""scenery"", ""sea"", ""sky"", ""smoke"", ""snow"", ""space"", ""spaceship"", ""sphere"", ""storm"", ""sun"", ""tornado"", ""transportation"", ""universe"", ""vehicle"", ""wallpapers"", ""water"", ""weather"", ""windshield""]"
car at night,combined,qdrant_keyword_primary,1,pl1Pp-mDzfw,data\unsplash-lite\images\pl1Pp-mDzfw.jpg,2,Full visual match. The car keyword visibly improves full-query matches by keeping cars central in night scenes.,car,yes,good_match,2,vehicle on road,"[""asphalt"", ""automobile"", ""car"", ""crowd"", ""flare"", ""fog"", ""freeway"", ""laser"", ""led"", ""light"", ""lighting"", ""nature"", ""road"", ""spotlight"", ""stage"", ""tarmac"", ""transportation"", ""vehicle""]"
car at night,combined,qdrant_keyword_primary,2,fsBOigltAQc,data\unsplash-lite\images\fsBOigltAQc.jpg,2,Full visual match. The car keyword visibly improves full-query matches by keeping cars central in night scenes.,car,yes,good_match,2,white car in the middle of forest during night time,"[""alloy wheel"", ""astronomy"", ""automobile"", ""camping"", ""car"", ""car wheel"", ""coupe"", ""forest"", ""galaxy"", ""leisure activities"", ""light"", ""machine"", ""mountain tent"", ""nature"", ""night"", ""night photography"", ""night sky"", ""nightsky"", ""oregon"", ""outdoors"", ""outer space"", ""pnw"", ""sony"", ""space"", ""spoke"", ""sports car"", ""starry sky"", ""stars"", ""subaru"", ""tent"", ""tire"", ""transportation"", ""universe"", ""usa"", ""vehicle"", ""wheel""]"
car at night,combined,qdrant_keyword_primary,3,OSbw1oA6Mjo,data\unsplash-lite\images\OSbw1oA6Mjo.jpg,2,Full visual match. The car keyword visibly improves full-query matches by keeping cars central in night scenes.,car,yes,good_match,2,empty road with blacklight,"[""asphalt"", ""automobile"", ""car"", ""fashion"", ""gas station"", ""indoors"", ""interior design"", ""lamp post"", ""led"", ""light"", ""lighting"", ""machine"", ""night life"", ""premiere"", ""pump"", ""red carpet"", ""red carpet premiere"", ""road"", ""spotlight"", ""tarmac"", ""transportation"", ""vehicle""]"
car at night,combined,qdrant_keyword_primary,4,0M7Z6WTi-1M,data\unsplash-lite\images\0M7Z6WTi-1M.jpg,2,Full visual match. The car keyword visibly improves full-query matches by keeping cars central in night scenes.,car,yes,good_match,2,white vehicle near trees,"[""adventure"", ""astronomy"", ""automobile"", ""balkan campers"", ""building"", ""camping"", ""car"", ""car wheel"", ""countryside"", ""field"", ""grassland"", ""jeep"", ""jungle"", ""land"", ""landscape"", ""leisure activities"", ""machine"", ""milky way"", ""mountain"", ""mountain tent"", ""nature"", ""nebula"", ""night"", ""offroad"", ""outdoors"", ""outer space"", ""plant"", ""road trip"", ""rural"", ""scenery"", ""shelter"", ""sky"", ""space"", ""starry sky"", ""suv"", ""tent"", ""tire"", ""transportation"", ""tree"", ""truck"", ""universe"", ""vanlife"", ""vegetation"", ""vehicle"", ""wheel"", ""wilderness""]"
